ts,id,T,P
145.764,BARO0,9.25,74908
145.774,BARO0,9.26,74908
145.784,BARO0,9.27,74907
145.794,BARO0,9.27,74937
145.804,BARO0,9.23,74918
145.814,BARO0,9.25,74931
145.824,BARO0,9.27,74936
145.834,BARO0,9.25,74925
145.844,BARO0,9.27,74928
145.854,BARO0,9.27,74926
145.864,BARO0,9.26,74937
145.874,BARO0,9.27,74921
145.884,BARO0,9.27,74941
145.894,BARO0,9.28,74963
145.904,BARO0,9.25,74937
145.914,BARO0,9.26,74939
145.924,BARO0,9.27,74958
145.934,BARO0,9.26,74940
145.944,BARO0,9.29,74946
145.954,BARO0,9.26,74939
145.964,BARO0,9.26,74962
145.974,BARO0,9.26,74944
145.984,BARO0,9.27,74962
145.994,BARO0,9.27,74952
146.004,BARO0,9.27,74950
146.014,BARO0,9.28,74959
146.024,BARO0,9.25,74968
146.034,BARO0,9.27,74962
146.044,BARO0,9.28,74970
146.054,BARO0,9.27,74957
146.064,BARO0,9.27,74954
146.074,BARO0,9.28,74956
146.084,BARO0,9.27,74949
146.094,BARO0,9.26,74936
146.104,BARO0,9.25,74956
146.114,BARO0,9.27,74977
146.124,BARO0,9.28,74970
146.134,BARO0,9.27,74962
146.144,BARO0,9.26,74966
146.154,BARO0,9.26,74976
146.164,BARO0,9.28,74969
146.174,BARO0,9.27,74970
146.184,BARO0,9.28,74977
146.194,BARO0,9.3,75003
146.204,BARO0,9.28,74968
146.214,BARO0,9.28,74988
146.224,BARO0,9.28,74988
146.234,BARO0,9.29,74964
146.244,BARO0,9.27,74989
146.254,BARO0,9.28,74985
146.264,BARO0,9.28,74996
146.274,BARO0,9.27,74994
146.284,BARO0,9.28,75017
146.294,BARO0,9.28,74998
146.304,BARO0,9.3,74976
146.314,BARO0,9.29,75016
146.324,BARO0,9.29,75020
146.334,BARO0,9.28,75005
146.344,BARO0,9.3,75005
146.354,BARO0,9.29,75021
146.364,BARO0,9.27,75015
146.374,BARO0,9.28,75019
146.384,BARO0,9.31,75034
146.394,BARO0,9.28,75034
146.404,BARO0,9.29,75030
146.414,BARO0,9.3,75040
146.424,BARO0,9.26,75049
146.434,BARO0,9.31,75056
146.444,BARO0,9.28,75046
146.454,BARO0,9.3,75057
146.464,BARO0,9.3,75056
146.474,BARO0,9.29,75054
146.484,BARO0,9.28,75068
146.494,BARO0,9.29,75061
146.504,BARO0,9.32,75074
146.514,BARO0,9.3,75055
146.524,BARO0,9.3,75092
146.534,BARO0,9.31,75080
146.544,BARO0,9.31,75075
146.554,BARO0,9.3,75089
146.564,BARO0,9.3,75100
146.574,BARO0,9.31,75108
146.584,BARO0,9.31,75119
146.594,BARO0,9.3,75101
146.604,BARO0,9.3,75111
146.614,BARO0,9.31,75111
146.624,BARO0,9.3,75118
146.634,BARO0,9.32,75133
146.644,BARO0,9.33,75132
146.654,BARO0,9.32,75136
146.664,BARO0,9.31,75149
146.674,BARO0,9.31,75130
146.684,BARO0,9.32,75133
146.694,BARO0,9.31,75134
146.704,BARO0,9.32,75148
146.714,BARO0,9.32,75141
146.724,BARO0,9.33,75166
146.734,BARO0,9.33,75169
146.744,BARO0,9.31,75169
146.754,BARO0,9.33,75162
146.764,BARO0,9.33,75163
146.774,BARO0,9.32,75186
146.784,BARO0,9.32,75193
146.794,BARO0,9.33,75198
146.804,BARO0,9.34,75187
146.814,BARO0,9.34,75157
146.824,BARO0,9.33,75172
146.834,BARO0,9.32,75195
146.844,BARO0,9.32,75191
146.854,BARO0,9.34,75203
146.864,BARO0,9.33,75175
146.874,BARO0,9.32,75202
146.884,BARO0,9.33,75194
146.894,BARO0,9.32,75185
146.904,BARO0,9.34,75220
146.914,BARO0,9.33,75213
146.924,BARO0,9.35,75231
146.934,BARO0,9.33,75222
146.944,BARO0,9.32,75215
146.954,BARO0,9.33,75225
146.964,BARO0,9.33,75243
146.974,BARO0,9.34,75222
146.984,BARO0,9.34,75251
146.994,BARO0,9.35,75234
147.004,BARO0,9.34,75240
147.014,BARO0,9.33,75236
147.024,BARO0,9.35,75245
147.034,BARO0,9.33,75211
147.044,BARO0,9.32,75238
147.054,BARO0,9.34,75243
147.064,BARO0,9.34,75269
147.074,BARO0,9.33,75258
147.084,BARO0,9.35,75267
147.094,BARO0,9.34,75259
147.104,BARO0,9.35,75260
147.114,BARO0,9.36,75268
147.124,BARO0,9.33,75284
147.134,BARO0,9.35,75281
147.144,BARO0,9.34,75270
147.154,BARO0,9.34,75275
147.164,BARO0,9.35,75274
147.174,BARO0,9.33,75279
147.184,BARO0,9.33,75290
147.194,BARO0,9.35,75294
147.204,BARO0,9.34,75281
147.214,BARO0,9.36,75278
147.224,BARO0,9.33,75268
147.234,BARO0,9.34,75297
147.244,BARO0,9.31,75284
147.254,BARO0,9.34,75305
147.264,BARO0,9.33,75302
147.274,BARO0,9.32,75282
147.284,BARO0,9.33,75295
147.294,BARO0,9.35,75338
147.304,BARO0,9.32,75286
147.314,BARO0,9.35,75310
147.324,BARO0,9.33,75309
147.334,BARO0,9.33,75306
147.344,BARO0,9.33,75317
147.354,BARO0,9.33,75311
147.364,BARO0,9.33,75316
147.374,BARO0,9.34,75315
147.384,BARO0,9.33,75304
147.394,BARO0,9.33,75337
147.404,BARO0,9.33,75351
147.414,BARO0,9.34,75323
147.424,BARO0,9.31,75353
147.434,BARO0,9.33,75341
147.444,BARO0,9.34,75359
147.454,BARO0,9.32,75333
147.464,BARO0,9.32,75339
147.474,BARO0,9.33,75334
147.484,BARO0,9.32,75360
147.494,BARO0,9.33,75364
147.504,BARO0,9.33,75363
147.514,BARO0,9.31,75350
147.524,BARO0,9.33,75341
147.534,BARO0,9.32,75326
147.544,BARO0,9.32,75329
147.554,BARO0,9.31,75341
147.564,BARO0,9.31,75334
147.574,BARO0,9.31,75354
147.584,BARO0,9.31,75349
147.594,BARO0,9.31,75363
147.604,BARO0,9.31,75361
147.614,BARO0,9.33,75368
147.624,BARO0,9.32,75365
147.634,BARO0,9.33,75372
147.644,BARO0,9.32,75360
147.654,BARO0,9.31,75359
147.664,BARO0,9.33,75368
147.674,BARO0,9.32,75375
147.684,BARO0,9.33,75374
147.694,BARO0,9.32,75376
147.704,BARO0,9.32,75399
147.714,BARO0,9.32,75419
147.724,BARO0,9.32,75385
147.734,BARO0,9.33,75396
147.744,BARO0,9.32,75381
147.754,BARO0,9.33,75378
147.764,BARO0,9.33,75407
147.774,BARO0,9.32,75400
147.784,BARO0,9.34,75418
147.794,BARO0,9.34,75422
147.804,BARO0,9.34,75392
147.814,BARO0,9.33,75413
147.824,BARO0,9.33,75416
147.834,BARO0,9.33,75419
147.844,BARO0,9.34,75417
147.854,BARO0,9.33,75415
147.864,BARO0,9.34,75430
147.874,BARO0,9.34,75422
147.884,BARO0,9.33,75418
147.894,BARO0,9.33,75436
147.904,BARO0,9.33,75432
147.914,BARO0,9.34,75434
147.924,BARO0,9.37,75451
147.934,BARO0,9.35,75437
147.944,BARO0,9.33,75449
147.954,BARO0,9.34,75456
147.964,BARO0,9.35,75462
147.974,BARO0,9.35,75456
147.984,BARO0,9.34,75474
147.994,BARO0,9.35,75457
148.004,BARO0,9.36,75478
148.014,BARO0,9.35,75460
148.024,BARO0,9.35,75482
148.034,BARO0,9.35,75458
148.044,BARO0,9.33,75452
148.054,BARO0,9.35,75480
148.064,BARO0,9.34,75468
148.074,BARO0,9.34,75481
148.084,BARO0,9.35,75483
148.094,BARO0,9.34,75482
148.104,BARO0,9.35,75482
148.114,BARO0,9.36,75494
148.124,BARO0,9.35,75482
148.134,BARO0,9.37,75514
148.144,BARO0,9.34,75473
148.154,BARO0,9.35,75499
148.164,BARO0,9.35,75497
148.174,BARO0,9.34,75489
148.184,BARO0,9.35,75498
148.194,BARO0,9.38,75494
148.204,BARO0,9.34,75506
148.214,BARO0,9.37,75518
148.224,BARO0,9.35,75496
148.234,BARO0,9.33,75509
148.244,BARO0,9.34,75485
148.254,BARO0,9.33,75507
148.264,BARO0,9.33,75507
148.274,BARO0,9.34,75516
148.284,BARO0,9.34,75532
148.294,BARO0,9.36,75531
148.304,BARO0,9.34,75541
148.314,BARO0,9.38,75521
148.324,BARO0,9.36,75507
148.334,BARO0,9.36,75522
148.344,BARO0,9.36,75534
148.354,BARO0,9.36,75533
148.364,BARO0,9.34,75539
148.374,BARO0,9.35,75537
148.384,BARO0,9.35,75572
148.394,BARO0,9.36,75531
148.404,BARO0,9.34,75524
148.414,BARO0,9.34,75559
148.424,BARO0,9.39,75576
148.434,BARO0,9.36,75560
148.444,BARO0,9.38,75547
148.454,BARO0,9.34,75569
148.464,BARO0,9.36,75584
148.474,BARO0,9.35,75575
148.484,BARO0,9.36,75599
148.494,BARO0,9.38,75590
148.504,BARO0,9.39,75548
148.514,BARO0,9.36,75583
148.524,BARO0,9.36,75618
148.534,BARO0,9.38,75614
148.544,BARO0,9.38,75598
148.554,BARO0,9.38,75612
148.564,BARO0,9.39,75597
148.574,BARO0,9.38,75610
148.584,BARO0,9.39,75621
148.594,BARO0,9.41,75630
148.604,BARO0,9.37,75614
148.614,BARO0,9.39,75628
148.624,BARO0,9.41,75642
148.634,BARO0,9.39,75635
148.644,BARO0,9.4,75647
148.654,BARO0,9.41,75628
148.664,BARO0,9.39,75635
148.674,BARO0,9.39,75628
148.684,BARO0,9.38,75646
148.694,BARO0,9.38,75630
148.704,BARO0,9.39,75639
148.714,BARO0,9.4,75610
148.724,BARO0,9.36,75627
148.734,BARO0,9.38,75626
148.744,BARO0,9.36,75638
148.754,BARO0,9.38,75636
148.764,BARO0,9.38,75647
148.774,BARO0,9.38,75656
148.784,BARO0,9.38,75660
148.794,BARO0,9.39,75645
148.804,BARO0,9.38,75671
148.814,BARO0,9.42,75664
148.824,BARO0,9.4,75674
148.834,BARO0,9.42,75683
148.844,BARO0,9.38,75652
148.854,BARO0,9.38,75668
148.864,BARO0,9.41,75660
148.874,BARO0,9.4,75656
148.884,BARO0,9.4,75661
148.894,BARO0,9.42,75681
148.904,BARO0,9.4,75653
148.914,BARO0,9.41,75663
148.924,BARO0,9.43,75676
148.934,BARO0,9.39,75699
148.944,BARO0,9.39,75676
148.954,BARO0,9.38,75667
148.964,BARO0,9.4,75673
148.974,BARO0,9.4,75666
148.984,BARO0,9.4,75658
148.994,BARO0,9.39,75671
149.004,BARO0,9.4,75697
149.014,BARO0,9.4,75654
149.024,BARO0,9.38,75658
149.034,BARO0,9.4,75676
149.044,BARO0,9.41,75677
149.054,BARO0,9.39,75671
149.064,BARO0,9.39,75677
149.074,BARO0,9.41,75683
149.084,BARO0,9.39,75676
149.094,BARO0,9.43,75687
149.104,BARO0,9.4,75685
149.114,BARO0,9.4,75693
149.124,BARO0,9.42,75715
149.134,BARO0,9.41,75717
149.144,BARO0,9.41,75742
149.154,BARO0,9.41,75745
149.164,BARO0,9.41,75730
149.174,BARO0,9.4,75731
149.184,BARO0,9.41,75757
149.194,BARO0,9.42,75751
149.204,BARO0,9.39,75733
149.214,BARO0,9.41,75753
149.224,BARO0,9.41,75746
149.234,BARO0,9.42,75736
149.244,BARO0,9.41,75718
149.254,BARO0,9.42,75747
149.264,BARO0,9.42,75775
149.274,BARO0,9.42,75764
149.284,BARO0,9.42,75784
149.294,BARO0,9.41,75771
149.304,BARO0,9.43,75782
149.314,BARO0,9.4,75769
149.324,BARO0,9.43,75782
149.334,BARO0,9.43,75786
149.344,BARO0,9.42,75830
149.354,BARO0,9.42,75795
149.364,BARO0,9.43,75805
149.374,BARO0,9.42,75807
149.384,BARO0,9.42,75810
149.394,BARO0,9.43,75799
149.404,BARO0,9.42,75810
149.414,BARO0,9.43,75817
149.424,BARO0,9.42,75812
149.434,BARO0,9.45,75798
149.444,BARO0,9.42,75801
149.454,BARO0,9.42,75838
149.464,BARO0,9.42,75819
149.474,BARO0,9.42,75824
149.484,BARO0,9.42,75836
149.494,BARO0,9.45,75845
149.504,BARO0,9.43,75842
149.514,BARO0,9.43,75851
149.524,BARO0,9.46,75849
149.534,BARO0,9.42,75834
149.544,BARO0,9.45,75871
149.554,BARO0,9.44,75853
149.564,BARO0,9.43,75871
149.574,BARO0,9.43,75855
149.584,BARO0,9.42,75864
149.594,BARO0,9.42,75865
149.604,BARO0,9.43,75860
149.614,BARO0,9.43,75834
149.624,BARO0,9.45,75877
149.634,BARO0,9.44,75864
149.644,BARO0,9.44,75878
149.654,BARO0,9.43,75855
149.664,BARO0,9.43,75868
149.674,BARO0,9.43,75869
149.684,BARO0,9.42,75878
149.694,BARO0,9.46,75873
149.704,BARO0,9.43,75894
149.714,BARO0,9.43,75870
149.724,BARO0,9.43,75916
149.734,BARO0,9.42,75885
149.744,BARO0,9.44,75877
149.754,BARO0,9.42,75902
149.764,BARO0,9.4,75862
149.774,BARO0,9.4,75891
149.784,BARO0,9.42,75894
149.794,BARO0,9.45,75909
149.804,BARO0,9.43,75902
149.814,BARO0,9.42,75890
149.824,BARO0,9.41,75878
149.834,BARO0,9.42,75898
149.844,BARO0,9.45,75905
149.854,BARO0,9.44,75904
149.864,BARO0,9.43,75893
149.874,BARO0,9.43,75883
149.884,BARO0,9.43,75904
149.894,BARO0,9.42,75904
149.904,BARO0,9.43,75907
149.914,BARO0,9.44,75905
149.924,BARO0,9.43,75898
149.934,BARO0,9.44,75886
149.944,BARO0,9.44,75898
149.954,BARO0,9.44,75916
149.964,BARO0,9.43,75889
149.974,BARO0,9.42,75893
149.984,BARO0,9.43,75899
149.994,BARO0,9.44,75939
150.004,BARO0,9.44,75917
150.014,BARO0,9.46,75919
150.024,BARO0,9.43,75926
150.034,BARO0,9.43,75905
150.044,BARO0,9.42,75926
150.054,BARO0,9.45,75929
150.064,BARO0,9.43,75934
150.074,BARO0,9.43,75926
150.084,BARO0,9.43,75920
150.094,BARO0,9.43,75944
150.104,BARO0,9.43,75926
150.114,BARO0,9.43,75944
150.124,BARO0,9.45,75932
150.134,BARO0,9.41,75948
150.144,BARO0,9.44,75944
150.154,BARO0,9.46,75930
150.164,BARO0,9.44,75927
150.174,BARO0,9.43,75952
150.184,BARO0,9.43,75955
150.194,BARO0,9.42,75944
150.204,BARO0,9.43,75971
150.214,BARO0,9.43,75968
150.224,BARO0,9.42,75950
150.234,BARO0,9.44,75961
150.244,BARO0,9.44,75947
150.254,BARO0,9.45,75962
150.264,BARO0,9.44,75969
150.274,BARO0,9.43,75977
150.284,BARO0,9.44,75976
150.294,BARO0,9.47,75992
150.304,BARO0,9.47,75989
150.314,BARO0,9.46,75991
150.324,BARO0,9.44,75999
150.334,BARO0,9.46,75985
150.344,BARO0,9.46,76034
150.354,BARO0,9.43,75992
150.364,BARO0,9.44,76002
150.374,BARO0,9.45,75986
150.384,BARO0,9.44,75992
150.394,BARO0,9.46,76006
150.404,BARO0,9.43,75973
150.414,BARO0,9.45,76002
150.424,BARO0,9.44,76006
150.434,BARO0,9.45,75993
150.444,BARO0,9.47,76010
150.454,BARO0,9.44,76017
150.464,BARO0,9.43,76015
150.474,BARO0,9.45,76022
150.484,BARO0,9.44,76018
150.494,BARO0,9.46,76017
150.504,BARO0,9.46,76027
150.514,BARO0,9.45,76048
150.524,BARO0,9.43,76009
150.534,BARO0,9.43,76031
150.544,BARO0,9.45,76037
150.554,BARO0,9.47,76037
150.564,BARO0,9.46,76065
150.574,BARO0,9.45,76041
150.584,BARO0,9.46,76043
150.594,BARO0,9.46,76077
150.604,BARO0,9.47,76081
150.614,BARO0,9.46,76076
150.624,BARO0,9.45,76056
150.634,BARO0,9.45,76057
150.644,BARO0,9.45,76083
150.654,BARO0,9.46,76092
150.664,BARO0,9.46,76089
150.674,BARO0,9.46,76073
150.684,BARO0,9.47,76108
150.694,BARO0,9.45,76078
150.704,BARO0,9.47,76119
150.714,BARO0,9.47,76108
150.724,BARO0,9.46,76111
150.734,BARO0,9.45,76133
150.744,BARO0,9.48,76131
150.754,BARO0,9.47,76120
150.764,BARO0,9.47,76126
150.774,BARO0,9.47,76133
150.784,BARO0,9.47,76133
150.794,BARO0,9.47,76162
150.804,BARO0,9.47,76147
150.814,BARO0,9.48,76134
150.824,BARO0,9.48,76128
150.834,BARO0,9.48,76148
150.844,BARO0,9.49,76161
150.854,BARO0,9.49,76167
150.864,BARO0,9.48,76153
150.874,BARO0,9.48,76158
150.884,BARO0,9.48,76162
150.894,BARO0,9.48,76163
150.904,BARO0,9.5,76148
150.914,BARO0,9.48,76182
150.924,BARO0,9.5,76171
150.934,BARO0,9.48,76161
150.944,BARO0,9.48,76183
150.954,BARO0,9.5,76212
150.964,BARO0,9.49,76178
150.974,BARO0,9.49,76169
150.984,BARO0,9.49,76186
150.994,BARO0,9.49,76196
151.004,BARO0,9.49,76186
151.014,BARO0,9.48,76170
151.024,BARO0,9.49,76199
151.034,BARO0,9.48,76173
151.044,BARO0,9.49,76185
151.054,BARO0,9.46,76201
151.064,BARO0,9.48,76189
151.074,BARO0,9.48,76188
151.084,BARO0,9.49,76178
151.094,BARO0,9.48,76201
151.104,BARO0,9.48,76205
151.114,BARO0,9.51,76196
151.124,BARO0,9.48,76203
151.134,BARO0,9.5,76201
151.144,BARO0,9.51,76220
151.154,BARO0,9.5,76212
151.164,BARO0,9.48,76207
151.174,BARO0,9.48,76212
151.184,BARO0,9.47,76202
151.194,BARO0,9.48,76225
151.204,BARO0,9.48,76225
151.214,BARO0,9.48,76221
151.224,BARO0,9.48,76216
151.234,BARO0,9.48,76203
151.244,BARO0,9.49,76214
151.254,BARO0,9.49,76249
151.264,BARO0,9.51,76226
151.274,BARO0,9.49,76213
151.284,BARO0,9.48,76224
151.294,BARO0,9.48,76236
151.304,BARO0,9.48,76236
151.314,BARO0,9.48,76241
151.324,BARO0,9.5,76255
151.334,BARO0,9.5,76222
151.344,BARO0,9.49,76259
151.354,BARO0,9.5,76263
151.364,BARO0,9.51,76269
151.374,BARO0,9.5,76254
151.384,BARO0,9.5,76258
151.394,BARO0,9.5,76276
151.404,BARO0,9.5,76271
151.414,BARO0,9.52,76267
151.424,BARO0,9.5,76253
151.434,BARO0,9.5,76290
151.444,BARO0,9.52,76269
151.454,BARO0,9.53,76289
151.464,BARO0,9.5,76299
151.474,BARO0,9.52,76273
151.484,BARO0,9.51,76302
151.494,BARO0,9.51,76276
151.504,BARO0,9.55,76308
151.514,BARO0,9.51,76314
151.524,BARO0,9.54,76320
151.534,BARO0,9.54,76324
151.544,BARO0,9.51,76330
151.554,BARO0,9.56,76334
151.564,BARO0,9.55,76327
151.574,BARO0,9.51,76345
151.584,BARO0,9.52,76318
151.594,BARO0,9.53,76319
151.604,BARO0,9.53,76332
151.614,BARO0,9.54,76339
151.624,BARO0,9.54,76334
151.634,BARO0,9.54,76324
151.644,BARO0,9.53,76373
151.654,BARO0,9.52,76364
151.664,BARO0,9.54,76353
151.674,BARO0,9.54,76349
151.684,BARO0,9.53,76333
151.694,BARO0,9.53,76354
151.704,BARO0,9.52,76341
151.714,BARO0,9.52,76357
151.724,BARO0,9.54,76371
151.734,BARO0,9.54,76374
151.744,BARO0,9.53,76376
151.754,BARO0,9.53,76354
151.764,BARO0,9.54,76368
151.774,BARO0,9.55,76376
151.784,BARO0,9.54,76376
151.794,BARO0,9.54,76385
151.804,BARO0,9.53,76390
151.814,BARO0,9.55,76355
151.824,BARO0,9.54,76380
151.834,BARO0,9.54,76374
151.844,BARO0,9.55,76394
151.854,BARO0,9.55,76360
151.864,BARO0,9.53,76374
151.874,BARO0,9.53,76385
151.884,BARO0,9.53,76375
151.894,BARO0,9.51,76380
151.904,BARO0,9.52,76403
151.914,BARO0,9.56,76384
151.924,BARO0,9.52,76384
151.934,BARO0,9.57,76410
151.944,BARO0,9.57,76397
151.954,BARO0,9.55,76382
151.964,BARO0,9.56,76399
151.974,BARO0,9.55,76395
151.984,BARO0,9.56,76389
151.994,BARO0,9.54,76416
152.004,BARO0,9.58,76409
152.014,BARO0,9.58,76409
152.024,BARO0,9.53,76384
152.034,BARO0,9.56,76401
152.044,BARO0,9.55,76380
152.054,BARO0,9.54,76388
152.064,BARO0,9.54,76403
152.074,BARO0,9.54,76396
152.084,BARO0,9.55,76400
152.094,BARO0,9.55,76379
152.104,BARO0,9.57,76400
152.114,BARO0,9.55,76418
152.124,BARO0,9.57,76380
152.134,BARO0,9.56,76370
152.144,BARO0,9.54,76387
152.154,BARO0,9.54,76391
152.164,BARO0,9.54,76391
152.174,BARO0,9.55,76384
152.184,BARO0,9.56,76410
152.194,BARO0,9.55,76419
152.204,BARO0,9.56,76415
152.214,BARO0,9.56,76408
152.224,BARO0,9.54,76441
152.234,BARO0,9.58,76460
152.244,BARO0,9.57,76435
152.254,BARO0,9.57,76440
152.264,BARO0,9.56,76441
152.274,BARO0,9.56,76446
152.284,BARO0,9.57,76475
152.294,BARO0,9.56,76462
152.304,BARO0,9.59,76477
152.314,BARO0,9.54,76442
152.324,BARO0,9.57,76465
152.334,BARO0,9.57,76458
152.344,BARO0,9.58,76457
152.354,BARO0,9.57,76455
152.364,BARO0,9.6,76477
152.374,BARO0,9.58,76474
152.384,BARO0,9.58,76494
152.394,BARO0,9.58,76483
152.404,BARO0,9.58,76497
152.414,BARO0,9.6,76486
152.424,BARO0,9.57,76499
152.434,BARO0,9.58,76471
152.444,BARO0,9.59,76509
152.454,BARO0,9.59,76486
152.464,BARO0,9.58,76523
152.474,BARO0,9.59,76512
152.484,BARO0,9.6,76512
152.494,BARO0,9.59,76521
152.504,BARO0,9.6,76512
152.514,BARO0,9.61,76548
152.524,BARO0,9.59,76556
152.534,BARO0,9.59,76537
152.544,BARO0,9.58,76535
152.554,BARO0,9.6,76564
152.564,BARO0,9.6,76541
152.574,BARO0,9.6,76564
152.584,BARO0,9.6,76546
152.594,BARO0,9.6,76573
152.604,BARO0,9.6,76564
152.614,BARO0,9.6,76593
152.624,BARO0,9.6,76565
152.634,BARO0,9.61,76575
152.644,BARO0,9.61,76575
152.654,BARO0,9.6,76572
152.664,BARO0,9.62,76579
152.674,BARO0,9.6,76583
152.684,BARO0,9.61,76575
152.694,BARO0,9.62,76595
152.704,BARO0,9.63,76602
152.714,BARO0,9.62,76598
152.724,BARO0,9.61,76593
152.734,BARO0,9.61,76600
152.744,BARO0,9.61,76590
152.754,BARO0,9.62,76613
152.764,BARO0,9.64,76601
152.774,BARO0,9.61,76625
152.784,BARO0,9.61,76624
152.794,BARO0,9.62,76634
152.804,BARO0,9.63,76623
152.814,BARO0,9.62,76649
152.824,BARO0,9.62,76638
152.834,BARO0,9.61,76634
152.844,BARO0,9.61,76644
152.854,BARO0,9.63,76662
152.864,BARO0,9.62,76630
152.874,BARO0,9.62,76634
152.884,BARO0,9.63,76628
152.894,BARO0,9.63,76640
152.904,BARO0,9.62,76624
152.914,BARO0,9.62,76647
152.924,BARO0,9.63,76628
152.934,BARO0,9.63,76639
152.944,BARO0,9.65,76652
152.954,BARO0,9.63,76657
152.964,BARO0,9.64,76665
152.974,BARO0,9.63,76648
152.984,BARO0,9.62,76635
152.994,BARO0,9.63,76647
153.004,BARO0,9.64,76663
153.014,BARO0,9.63,76645
153.024,BARO0,9.65,76661
153.034,BARO0,9.64,76650
153.044,BARO0,9.65,76656
153.054,BARO0,9.65,76672
153.064,BARO0,9.63,76662
153.074,BARO0,9.63,76656
153.084,BARO0,9.63,76684
153.094,BARO0,9.64,76678
153.104,BARO0,9.65,76688
153.114,BARO0,9.62,76684
153.124,BARO0,9.64,76673
153.134,BARO0,9.64,76721
153.144,BARO0,9.64,76705
153.154,BARO0,9.64,76669
153.164,BARO0,9.64,76709
153.174,BARO0,9.64,76698
153.184,BARO0,9.64,76700
153.194,BARO0,9.65,76705
153.204,BARO0,9.64,76699
153.214,BARO0,9.65,76737
153.224,BARO0,9.64,76708
153.234,BARO0,9.65,76720
153.244,BARO0,9.64,76739
153.254,BARO0,9.64,76696
153.264,BARO0,9.66,76732
153.274,BARO0,9.64,76718
153.284,BARO0,9.65,76744
153.294,BARO0,9.64,76747
153.304,BARO0,9.65,76737
153.314,BARO0,9.64,76730
153.324,BARO0,9.64,76748
153.334,BARO0,9.64,76757
153.344,BARO0,9.65,76760
153.354,BARO0,9.65,76766
153.364,BARO0,9.65,76757
153.374,BARO0,9.64,76755
153.384,BARO0,9.66,76771
153.394,BARO0,9.66,76771
153.404,BARO0,9.68,76764
153.414,BARO0,9.67,76736
153.424,BARO0,9.64,76772
153.434,BARO0,9.65,76775
153.444,BARO0,9.67,76795
153.454,BARO0,9.66,76774
153.464,BARO0,9.66,76803
153.474,BARO0,9.65,76778
153.484,BARO0,9.66,76776
153.494,BARO0,9.66,76797
153.504,BARO0,9.67,76793
153.514,BARO0,9.68,76793
153.524,BARO0,9.65,76792
153.534,BARO0,9.68,76790
153.544,BARO0,9.66,76806
153.554,BARO0,9.67,76807
153.564,BARO0,9.66,76818
153.574,BARO0,9.68,76824
153.584,BARO0,9.67,76805
153.594,BARO0,9.68,76812
153.604,BARO0,9.66,76822
153.614,BARO0,9.69,76833
153.624,BARO0,9.68,76814
153.634,BARO0,9.67,76795
153.644,BARO0,9.67,76827
153.654,BARO0,9.69,76813
153.664,BARO0,9.66,76833
153.674,BARO0,9.68,76825
153.684,BARO0,9.69,76828
153.694,BARO0,9.67,76828
153.704,BARO0,9.68,76811
153.714,BARO0,9.67,76825
153.724,BARO0,9.69,76855
153.734,BARO0,9.68,76800
153.744,BARO0,9.67,76853
153.754,BARO0,9.67,76834
153.764,BARO0,9.66,76820
153.774,BARO0,9.65,76835
153.784,BARO0,9.66,76847
153.794,BARO0,9.67,76840
153.804,BARO0,9.69,76844
153.814,BARO0,9.68,76841
153.824,BARO0,9.7,76856
153.834,BARO0,9.69,76861
153.844,BARO0,9.7,76863
153.854,BARO0,9.67,76842
153.864,BARO0,9.7,76868
153.874,BARO0,9.69,76852
153.884,BARO0,9.69,76861
153.894,BARO0,9.7,76858
153.904,BARO0,9.7,76849
153.914,BARO0,9.68,76841
153.924,BARO0,9.71,76862
153.934,BARO0,9.69,76813
153.944,BARO0,9.67,76838
153.954,BARO0,9.68,76841
153.964,BARO0,9.7,76839
153.974,BARO0,9.7,76827
153.984,BARO0,9.69,76825
153.994,BARO0,9.68,76835
154.004,BARO0,9.69,76853
154.014,BARO0,9.71,76816
154.024,BARO0,9.7,76860
154.034,BARO0,9.71,76845
154.044,BARO0,9.71,76867
154.054,BARO0,9.7,76855
154.064,BARO0,9.69,76854
154.074,BARO0,9.7,76843
154.084,BARO0,9.7,76848
154.094,BARO0,9.7,76865
154.104,BARO0,9.71,76871
154.114,BARO0,9.69,76840
154.124,BARO0,9.71,76872
154.134,BARO0,9.71,76870
154.144,BARO0,9.71,76877
154.154,BARO0,9.7,76878
154.164,BARO0,9.7,76853
154.174,BARO0,9.7,76851
154.184,BARO0,9.72,76870
154.194,BARO0,9.7,76850
154.204,BARO0,9.71,76886
154.214,BARO0,9.72,76886
154.224,BARO0,9.7,76877
154.234,BARO0,9.72,76912
154.244,BARO0,9.71,76888
154.254,BARO0,9.71,76874
154.264,BARO0,9.74,76913
154.274,BARO0,9.71,76897
154.284,BARO0,9.72,76892
154.294,BARO0,9.72,76905
154.304,BARO0,9.72,76929
154.314,BARO0,9.71,76921
154.324,BARO0,9.75,76909
154.334,BARO0,9.72,76923
154.344,BARO0,9.74,76936
154.354,BARO0,9.74,76912
154.364,BARO0,9.74,76920
154.374,BARO0,9.74,76942
154.384,BARO0,9.73,76943
154.394,BARO0,9.74,76936
154.404,BARO0,9.72,76972
154.414,BARO0,9.75,76939
154.424,BARO0,9.74,76954
154.434,BARO0,9.74,76950
154.444,BARO0,9.74,76954
154.454,BARO0,9.73,76947
154.464,BARO0,9.72,76940
154.474,BARO0,9.74,76982
154.484,BARO0,9.75,76961
154.494,BARO0,9.74,76971
